0.01   0   0.497176   0   0.517869   0   3.17959e-05   0   7.56631   0   0   0   0   0
0.01   1   0.000211739   4.24141e-06   8.11899e-05   -0.000158083   -9.44518e-05   0.000110645   0.00107866   0.000300526   0   0   0   0
0.01   2   0.00998242   -0.000530986   -0.0131435   0.000549475   0.000526584   0.0116193   -0.00205605   2.76979e-05   0   0   0   0
0.01   3   0.000201144   0.000519022   -0.000144261   -0.000391724   -0.000440581   0.000187829   1.43753e-05   1.93158e-05   0   0   0   0
0.02   0   0.490555   0   0.559015   0   5.08793e-05   0   7.32414   0   0   0   0   0
0.02   1   0.000469782   9.14363e-05   0.000815212   -2.65936e-05   -0.00016327   5.37708e-05   0.00272394   0.000602224   0   0   0   0
0.02   2   0.00908697   -0.00053572   -0.0197865   0.000616392   0.000510335   0.0146492   -0.00794768   0.000102554   0   0   0   0
0.02   3   0.00022984   0.000905826   0.000124144   -0.000377047   -0.000594967   0.000119588   7.097e-05   9.3866e-05   0   0   0   0
0.03   0   0.483933   0   0.600161   0   6.99628e-05   0   7.08198   0   0   0   0   0
0.03   1   0.000727825   0.000178631   0.00154923   0.000104895   -0.000232089   -3.10349e-06   0.00436922   0.000903922   0   0   0   0
0.03   2   0.00819153   -0.000540454   -0.0264296   0.000683308   0.000494086   0.0176792   -0.0138393   0.000177409   0   0   0   0
0.03   3   0.000258536   0.00129263   0.000392549   -0.00036237   -0.000749353   5.13459e-05   0.000127565   0.000168416   0   0   0   0
0.04   0   0.475821   0   0.641801   0   8.44571e-05   0   6.82274   0   0   0   0   0
0.04   1   0.000970732   0.000266174   0.00215316   0.000223051   -0.000288424   -5.82315e-05   0.00580858   0.00117251   0   0   0   0
0.04   2   0.00747578   -0.000538781   -0.0331009   0.000760176   0.000494327   0.0209826   -0.0196115   0.000258626   0   0   0   0
0.04   3   0.000267206   0.00162307   0.000604331   -0.000336009   -0.000854508   -9.05004e-06   0.000160212   0.000228308   0   0   0   0
0.05   0   0.460174   0   0.685829   0   7.55855e-05   0   6.47782   0   0   0   0   0
0.05   1   0.00113153   0.000353514   0.00208926   0.000270891   -0.000281152   -0.000102007   0.00618168   0.00126742   0   0   0   0
0.05   2   0.00770125   -0.000505259   -0.0398096   0.000885448   0.000577456   0.025618   -0.0246849   0.000370211   0   0   0   0
0.05   3   0.000175316   0.00166212   0.000527632   -0.000252582   -0.000710841   -2.84593e-05   7.18312e-05   0.000212023   0   0   0   0
0.06   0   0.441913   0   0.730433   0   5.82776e-05   0   6.10463   0   0   0   0   0
0.06   1   0.00125185   0.000436538   0.00177255   0.000288144   -0.000250822   -0.000136405   0.00613164   0.00128866   0   0   0   0
0.06   2   0.0083229   -0.000461897   -0.0463028   0.00102335   0.000688219   0.0306052   -0.0293119   0.000488423   0   0   0   0
0.06   3   5.01278e-05   0.00158649   0.000346379   -0.000153739   -0.000481277   -3.08386e-05   -5.8314e-05   0.000164919   0   0   0   0
0.07   0   0.421827   0   0.775213   0   3.47861e-05   0   5.71299   0   0   0   0   0
0.07   1   0.00133329   0.000512784   0.00126059   0.000278545   -0.000203511   -0.000159435   0.00573895   0.00124654   0   0   0   0
0.07   2   0.00928297   -0.000412736   -0.0524429   0.00116639   0.000817283   0.0357401   -0.0334466   0.000607799   0   0   0   0
0.07   3   -9.69027e-05   0.00141877   8.81547e-05   -4.80154e-05   -0.000192112   -1.88351e-05   -0.000217424   9.24045e-05   0   0   0   0
0.08   0   0.400705   0   0.819773   0   7.36407e-06   0   5.3127   0   0   0   0   0
0.08   1   0.00137744   0.000579791   0.000610952   0.000245834   -0.000145297   -0.000169102   0.00508409   0.00115141   0   0   0   0
0.08   2   0.0105236   -0.000361816   -0.0580923   0.00130705   0.000955315   0.0408189   -0.0370428   0.000722874   0   0   0   0
0.08   3   -0.000254319   0.0011815   -0.000219456   5.60515e-05   0.000130358   4.90438e-06   -0.000392698   -1.13607e-07   0   0   0   0
0.09   0   0.379336   0   0.863715   0   -2.17356e-05   0   4.91359   0   0   0   0   0
0.09   1   0.00138588   0.000635098   -0.000118816   0.000193747   -8.22578e-05   -0.000163416   0.00424755   0.00101359   0   0   0   0
0.09   2   0.0119872   -0.000313178   -0.0631137   0.00143785   0.00109298   0.0456375   -0.0400544   0.000828184   0   0   0   0
