0.01   0   0.497203   0   0.517882   0   6.31445e-05   0   7.56629   0   0   0   0   0
0.01   1   0.000197775   2.83246e-06   6.70226e-05   -0.000159617   -0.000189076   0.000221364   0.00102186   0.000295619   0   0   0   0
0.01   2   0.00999152   -0.000531934   -0.0131312   0.00054908   0.00105375   0.0232363   -0.00201568   2.55713e-05   0   0   0   0
0.01   3   0.000201808   0.000519006   -0.000143398   -0.000391813   -0.000881184   0.000375388   1.77717e-05   1.87641e-05   0   0   0   0
0.02   0   0.490738   0   0.55912   0   0.000101649   0   7.32459   0   0   0   0   0
0.02   1   0.000464085   8.87918e-05   0.000808989   -2.87068e-05   -0.000326356   0.000106899   0.00269957   0.000592887   0   0   0   0
0.02   2   0.00909138   -0.000537913   -0.019778   0.000614998   0.00102148   0.0292985   -0.00792972   9.56248e-05   0   0   0   0
0.02   3   0.000233064   0.000905292   0.000127382   -0.000377402   -0.0011896   0.000238876   8.33217e-05   9.18046e-05   0   0   0   0
0.03   0   0.484274   0   0.600358   0   0.000140154   0   7.08289   0   0   0   0   0
0.03   1   0.000730395   0.000174751   0.00155096   0.000102203   -0.000463635   -7.56624e-06   0.00437728   0.000890156   0   0   0   0
0.03   2   0.00819124   -0.000543891   -0.0264248   0.000680916   0.0009892   0.0353608   -0.0138438   0.000165678   0   0   0   0
0.03   3   0.00026432   0.00129158   0.000398162   -0.000362991   -0.00149801   0.000102363   0.000148872   0.000164845   0   0   0   0
0.04   0   0.476306   0   0.64206   0   0.000169435   0   6.82402   0   0   0   0   0
0.04   1   0.000980507   0.000261277   0.00216181   0.000219905   -0.000575994   -0.000118442   0.00584482   0.00115513   0   0   0   0
0.04   2   0.00747078   -0.000543227   -0.0330992   0.000756952   0.000989857   0.0419695   -0.0196355   0.000242939   0   0   0   0
0.04   3   0.000275102   0.00162159   0.000611923   -0.00033686   -0.00170804   -1.84709e-05   0.000188906   0.000223432   0   0   0   0
0.05   0   0.460728   0   0.685993   0   0.000151749   0   6.47898   0   0   0   0   0
0.05   1   0.00114303   0.000348715   0.00209961   0.000267932   -0.000561379   -0.000206113   0.00622426   0.00125061   0   0   0   0
0.05   2   0.00769156   -0.000509507   -0.039807   0.000882247   0.00115606   0.0512396   -0.0247138   0.000354898   0   0   0   0
0.05   3   0.000183031   0.00166068   0.000535171   -0.000253478   -0.00142082   -5.73931e-05   9.98883e-05   0.000206897   0   0   0   0
0.06   0   0.442506   0   0.730448   0   0.000117101   0   6.10549   0   0   0   0   0
0.06   1   0.00126298   0.000432255   0.00178259   0.000285605   -0.00050074   -0.000274837   0.00617217   0.00127397   0   0   0   0
0.06   2   0.00830875   -0.000465502   -0.0462978   0.00102049   0.00137744   0.0612122   -0.0293401   0.000475096   0   0   0   0
